Date,AAPL,MSFT,AMZN,NFLX,META,GOOG,NVDA,AMD
2023-05-30,175.3434,325.6034,121.66,392.98,260.9116,123.7928,40.0829,125.27
2023-05-31,175.294,322.8312,120.58,395.23,263.0981,122.5315,37.8075,118.21
2023-06-01,178.1026,326.9502,122.77,403.13,270.9398,123.5247,39.7421,119.47
2023-06-02,178.9531,329.7225,124.25,400.47,270.9398,124.3788,39.2994,117.86
2023-06-05,177.5983,330.2534,125.3,403.54,269.7272,125.7693,39.1435,117.93
2023-06-06,177.2323,328.0316,126.61,399.29,269.4589,127.0406,38.6269,124.23
2023-06-07,175.8577,317.906,121.23,399.77,261.985,122.1044,37.4526,117.83
2023-06-08,178.5773,319.7541,124.25,409.37,262.9589,121.8362,38.487,121.05
2023-06-09,178.963,321.2582,123.43,420.02,263.3267,122.0349,38.7468,124.92
2023-06-12,181.7618,326.2326,126.57,423.97,269.3893,123.5048,39.4584,129.19
2023-06-13,181.2871,328.6313,126.66,435.73,269.6577,123.5843,40.9975,124.53
2023-06-14,181.92,331.6297,126.42,440.86,271.6752,123.5346,42.9713,127.33
2023-06-15,183.9573,342.2075,127.11,445.27,280.1033,124.935,42.6275,124.24
2023-06-16,182.8793,336.5352,125.49,431.96,279.2783,123.2168,42.6665,120.08
2023-06-20,182.9683,332.3276,125.78,434.7,282.5879,123.0082,43.7818,118.93
2023-06-21,181.9299,327.9136,124.83,424.45,279.9144,120.4358,43.0193,112.11
2023-06-22,184.9364,333.9595,130.15,422.48,283.1346,123.0281,42.9993,110.7
2023-06-23,184.6199,329.3489,129.33,424.02,286.961,122.1839,42.1838,110.01
2023-06-26,183.2255,323.0376,127.33,415.94,276.7638,118.2806,40.6077,107.51
2023-06-27,185.9847,328.9066,129.18,417.08,285.2913,118.2011,41.851,110.39
2023-06-28,187.1616,330.1649,129.04,429.84,283.5421,120.257,41.0924,110.17
2023-06-29,187.4978,329.3784,127.9,428.24,279.8051,119.1943,40.7976,111.24
2023-06-30,191.8295,334.7755,130.36,440.49,285.2217,120.1478,42.2767,113.91
2023-07-03,190.3361,332.2687,130.22,441.44,284.2676,119.7406,42.3877,115.82
2023-07-05,189.2186,332.426,130.38,445.9,292.5664,121.7965,42.2917,113.95
2023-07-06,189.6933,335.4931,128.36,438.84,290.201,120.1081,42.0778,113.48
2023-07-07,188.5758,331.5117,129.78,438.1,288.75,119.3234,42.4776,113.17
2023-07-10,186.5286,326.2129,127.13,441.71,292.2981,116.0757,42.1548,113.58
2023-07-11,186.0045,326.8421,128.78,440.21,296.4624,116.91,42.3797,111.32
2023-07-12,187.6758,331.492,130.8,444.05,307.4447,118.807,43.8758,114.58
2023-07-13,188.4373,336.8596,134.3,450.38,311.4898,123.9816,45.9495,115.92
2023-07-14,188.5857,339.3959,134.68,441.91,306.9776,124.8456,45.4418,115.94
2023-07-17,191.8492,339.8776,133.56,450.05,308.7169,124.21,46.4332,118.32
2023-07-18,191.5921,353.4047,132.83,474.8,310.1381,123.2367,47.4656,117.93
2023-07-19,192.947,349.0694,135.36,477.59,314.0738,121.9455,47.0489,116.43
2023-07-20,190.9987,340.9983,129.96,437.42,300.6665,118.7176,45.4928,110.25
2023-07-21,189.8219,337.9508,130.0,427.5,292.4571,119.4923,44.2825,110.95
2023-07-24,190.6229,339.2681,128.8,428.37,289.8233,121.0516,44.5853,110.61
2023-07-25,191.4833,345.0388,129.13,427.7,292.6658,121.9554,45.6517,113.0
2023-07-26,192.3536,332.0524,128.15,422.67,296.7407,128.7787,45.4248,110.09
2023-07-27,191.0877,325.1217,128.25,413.17,309.8002,128.9873,45.8726,111.1
2023-07-28,193.6689,332.6422,132.21,425.78,323.4858,132.106,46.7221,112.96
2023-07-31,194.2821,330.2337,133.68,438.97,316.648,132.2053,46.7011,114.4
2023-08-01,193.4514,330.6466,131.69,438.62,320.7328,130.9936,46.4792,117.6
2023-08-02,190.4548,321.9562,128.21,429.7,312.3843,127.7657,44.2425,109.35
2023-08-03,189.0604,321.1304,128.91,431.0,311.2711,127.8948,44.4884,113.15
2023-08-04,179.9817,322.2315,139.57,431.6,308.8262,127.6663,44.6533,115.82
2023-08-07,176.8763,324.522,142.22,440.76,314.6205,131.0432,45.3894,116.81
2023-08-08,177.8158,320.5308,139.94,438.3,310.7245,130.9439,44.6373,113.23
2023-08-09,176.2236,316.7754,137.85,428.9,303.34,129.2654,42.5286,110.47
2023-08-10,176.006,317.4636,138.56,429.98,303.8668,129.325,42.3627,110.23
2023-08-11,176.0655,315.5761,138.41,421.66,299.7919,129.2853,40.8306,107.57
2023-08-14,177.7193,318.5548,140.57,427.78,304.314,130.934,43.7269,111.98
2023-08-15,175.7287,316.4117,137.67,423.7,300.1,129.3846,43.9137,111.35
2023-08-16,174.8573,315.6433,135.07,415.45,292.4869,128.2325,43.46,107.19
2023-08-17,172.3122,312.1755,133.98,403.0,283.3433,129.5733,43.3176,104.44
2023-08-18,172.7975,311.7815,133.22,404.53,281.5146,127.2393,43.2731,105.45
2023-08-21,174.1344,317.1013,134.68,408.29,288.1238,128.0537,46.9389,108.22
2023-08-22,175.5109,317.6727,134.25,413.17,285.8379,128.8085,45.6407,105.66
2023-08-23,179.3631,322.1453,135.52,427.55,292.4372,132.3046,47.0878,109.43
2023-08-24,174.6691,315.2197,131.84,406.93,284.9931,129.5336,47.1348,101.8
2023-08-25,176.8775,318.185,133.26,416.03,283.7508,129.8017,45.9905,102.25
2023-08-28,178.4422,318.8943,133.14,418.06,288.4816,130.8943,46.807,102.61
2023-08-29,182.334,323.5344,134.91,429.99,296.1643,134.5691,48.7549,105.92
2023-08-30,185.8298,323.9087,135.07,434.67,293.292,135.9993,49.2346,106.59
2023-08-31,186.0477,322.894,138.01,433.68,294.0771,136.4165,49.3255,105.72
2023-09-01,187.6223,323.7807,138.12,439.88,294.5641,135.8702,48.48,109.45
2023-09-05,187.8599,328.5981,137.27,448.68,298.311,135.7808,48.519,110.78
2023-09-06,181.1358,327.938,135.36,445.76,297.337,134.4499,47.0368,109.28
2023-09-07,175.8377,325.0121,137.85,443.14,296.8401,135.2743,46.2172,106.59
2023-09-08,176.4517,329.3074,138.23,442.8,296.0649,136.2675,45.5485,106.09
2023-09-11,177.6202,332.9229,143.1,445.36,305.6756,136.8038,45.1547,105.32
2023-09-12,174.5899,326.8445,141.23,434.69,299.8118,135.1452,44.8469,105.31
2023-09-13,172.5202,331.0708,144.85,412.24,303.1909,136.5654,45.4616,107.71
2023-09-14,174.0353,333.6716,144.72,400.49,309.8101,138.0453,45.5575,106.63
2023-09-15,173.3124,325.3175,140.39,396.94,298.47,137.36,43.8774,101.49
2023-09-18,176.2437,324.1747,139.98,394.4,300.6963,138.0155,43.9434,102.37
2023-09-19,177.333,323.7708,137.63,396.2,303.2009,137.8864,43.4976,101.61
2023-09-20,173.7878,316.0078,135.29,386.3,297.834,133.6752,42.2172,100.34
2023-09-21,172.2429,314.7862,129.33,384.15,293.9181,130.4672,40.9959,96.11
2023-09-22,173.0945,312.3036,129.12,379.81,297.2476,130.3579,41.5886,96.2
2023-09-25,174.372,312.8257,131.27,384.8,298.9869,131.2717,42.2002,97.38
2023-09-26,170.292,307.5059,125.98,379.25,297.1283,128.5702,41.8894,95.96
2023-09-27,168.7768,308.1463,125.98,377.59,295.9158,130.5665,42.4461,98.07
2023-09-28,169.0343,308.9836,125.98,376.36,302.0977,132.2251,43.0668,102.76
2023-09-29,169.5493,311.0623,127.12,377.6,298.3706,130.9538,43.4766,102.82
2023-10-02,172.0646,317.0225,129.46,380.33,304.9402,134.2513,44.7589,103.27
2023-10-03,170.7277,308.7374,124.72,376.75,299.0962,132.394,43.4946,100.08
2023-10-04,171.9755,314.2247,127.0,376.9,303.7077,135.3438,44.0183,104.07
2023-10-05,173.2134,314.6187,125.96,372.59,302.9226,135.0657,44.665,102.91
2023-10-06,175.7684,322.4014,127.96,381.51,313.4974,137.7871,45.7384,107.24
2023-10-09,177.2538,324.9234,128.26,385.95,316.4094,138.5518,45.2497,106.97
2023-10-10,176.6596,323.5147,129.48,373.32,319.8681,138.2539,45.7744,109.01
2023-10-11,178.056,327.4848,131.83,365.93,325.8115,140.7369,46.7819,108.31
2023-10-12,178.9571,326.2435,132.33,361.2,322.1739,139.3365,46.9208,108.79
2023-10-13,177.1152,322.8645,129.79,355.68,312.7619,137.6381,45.4376,105.09
2023-10-16,176.9864,327.7016,132.55,360.82,319.1824,139.5351,46.0713,106.46
2023-10-17,175.4317,327.1302,131.47,355.72,322.0149,140.0317,43.9154,105.14
2023-10-18,174.1344,325.2091,128.13,346.19,315.028,138.3333,42.1743,102.17
2023-10-19,173.7581,326.4012,128.4,401.77,310.8935,138.0354,42.0793,102.4
2023-10-20,171.2031,321.8202,125.17,400.96,306.7589,135.8106,41.3657,101.81
2023-10-23,171.3219,324.4309,126.56,406.84,312.0861,136.9627,42.9529,100.01
2023-10-24,171.7576,325.6229,128.56,413.73,310.635,139.1676,43.6405,101.67
2023-10-25,169.4403,335.6123,121.39,411.25,297.6948,125.8091,41.7575,96.055
2023-10-26,165.2712,323.0221,119.57,403.54,286.5833,122.601,40.3052,93.67
2023-10-27,166.5883,324.9136,127.74,397.87,294.912,122.5613,40.4791,96.43
2023-10-30,168.6382,332.3022,132.71,410.08,300.8056,124.8953,41.1398,96.18
2023-10-31,169.1135,333.0904,133.09,411.69,299.4242,124.4484,40.759,98.5
2023-11-01,172.2825,340.9322,137.0,420.19,309.9393,126.7029,42.3032,108.04
2023-11-02,175.8476,343.1488,138.07,424.71,308.9653,127.7061,43.4836,107.83
2023-11-03,174.9365,347.5623,138.6,432.36,312.6725,129.4839,44.9818,112.25
2023-11-06,177.4915,351.2369,139.74,434.74,313.8651,130.5566,45.7274,111.75
2023-11-07,180.0564,355.1775,142.71,434.61,316.8666,131.5001,45.9313,113.45
2023-11-08,181.116,357.8079,142.08,436.65,317.8207,132.3543,46.55,113.59
2023-11-09,180.6406,355.3351,140.6,435.15,318.586,130.7949,46.9258,113.49
2023-11-10,184.8351,364.1818,143.56,447.24,326.7557,133.1488,48.3101,118.59
2023-11-13,183.2486,361.2362,142.59,444.62,327.1731,132.7317,48.595,116.79
2023-11-14,185.8664,364.7729,145.8,448.65,334.2495,134.5095,49.6304,119.88
2023-11-15,186.4316,364.921,143.2,461.94,330.6715,135.4531,48.8628,118.0
2023-11-16,188.1173,371.3375,142.83,466.95,332.1425,137.7573,49.4545,119.83
2023-11-17,188.0975,365.0987,145.18,465.91,332.9872,136.0092,49.2726,120.62
2023-11-20,189.8427,372.5912,146.13,474.47,337.887,136.9826,50.383,121.53
2023-11-21,189.0395,368.2773,143.9,474.95,334.9154,137.6778,49.9183,119.16
2023-11-22,189.7039,372.9959,146.71,478.0,339.3977,139.0683,48.6909,122.51
2023-11-24,188.3752,372.5813,146.74,479.56,336.1577,137.2805,47.7514,122.31
2023-11-27,188.1967,373.7461,147.73,479.17,332.6493,137.1117,48.2171,122.65
2023-11-28,188.8015,377.7836,147.03,479.0,336.913,137.6778,47.7964,122.01
2023-11-29,187.7802,373.983,146.32,477.19,330.1646,135.4729,48.1152,123.85
2023-11-30,188.3553,374.0423,146.09,473.97,325.1456,133.0098,46.7459,121.16
2023-12-01,189.6345,369.6988,147.03,465.74,322.8299,132.4139,46.7409,121.39
2023-12-04,187.8397,364.3978,144.84,453.9,318.0593,129.7421,45.4866,118.57
2023-12-05,191.7962,367.7344,146.88,455.15,316.3399,131.4902,46.5461,118.38
2023-12-06,190.7054,364.0622,144.52,446.73,315.505,130.5367,45.4836,116.82
2023-12-07,192.6391,366.1845,146.88,452.0,324.589,137.509,46.5761,128.37
2023-12-08,194.067,369.4224,147.42,453.76,330.7113,135.7113,47.4857,128.92
2023-12-11,191.5582,366.53,145.89,459.89,323.287,133.7845,46.6071,134.41
2023-12-12,193.0754,369.5705,147.48,463.0,332.1723,132.7317,47.6366,137.61
2023-12-13,196.2981,369.5606,148.84,479.98,332.6891,133.0594,48.0675,138.19
2023-12-14,196.4468,361.229,147.42,469.83,331.1287,132.2947,48.3293,138.0
2023-12-15,195.9113,365.9674,149.97,472.06,332.868,132.9303,48.8691,139.15
2023-12-18,194.2455,367.8627,154.07,486.12,342.5086,136.2575,50.0556,138.9
2023-12-19,195.2866,368.4649,153.79,495.02,348.2134,137.1614,49.5828,140.15
2023-12-20,193.1944,365.8588,152.12,489.27,347.14,138.7108,48.0904,135.47
2023-12-21,193.0456,368.7413,153.84,491.61,351.9205,140.8362,48.9691,139.91
2023-12-22,191.9747,369.7679,153.42,486.76,351.2248,141.75,48.8091,139.6
2023-12-26,191.4293,369.8469,153.41,491.19,352.656,141.8493,49.2579,143.41
2023-12-27,191.5285,369.2645,153.34,491.79,355.6376,140.4787,49.3959,146.07
2023-12-28,191.9548,370.4589,153.38,490.51,356.1246,140.3198,49.5008,148.76
2023-12-29,190.9137,371.2091,151.94,486.88,351.7913,139.9721,49.5008,147.41
2024-01-02,184.0815,366.1056,149.93,468.5,344.1683,138.6114,48.1474,138.58
2024-01-03,182.7032,365.839,148.47,470.26,342.3595,139.406,47.5487,135.32
2024-01-04,180.3828,363.2132,144.57,474.67,344.9932,137.1018,47.9775,136.01
2024-01-05,179.6589,363.0256,145.24,474.06,349.7936,136.4562,49.076,138.58
2024-01-08,184.0022,369.8765,149.1,485.03,356.4625,139.5748,52.2307,146.18
2024-01-09,183.5857,370.9624,151.37,482.09,355.2401,141.5911,53.1173,149.26
2024-01-10,184.6269,377.8527,153.73,478.33,368.2002,142.8226,54.3268,148.54
2024-01-11,184.0319,379.6888,155.18,492.23,367.4051,142.6935,54.7986,148.02
2024-01-12,184.3592,383.4795,154.62,492.16,372.1955,143.2596,54.6866,146.56
2024-01-16,182.0884,385.2563,153.16,481.24,365.2086,143.1007,56.3579,158.74
2024-01-17,181.1464,384.4666,151.71,480.33,366.113,141.9188,56.029,160.17
2024-01-18,187.0464,388.8101,153.5,485.31,373.8255,144.0045,57.0826,162.67
2024-01-19,189.9518,393.5484,155.34,482.95,381.1006,146.9643,59.4656,174.23
2024-01-22,192.2622,391.4162,154.78,485.71,379.4409,146.706,59.6285,168.18
2024-01-23,193.5414,393.7755,156.02,492.19,382.8399,147.6695,59.8474,168.42
2024-01-24,192.8671,397.3884,156.87,544.87,388.3062,149.3281,61.3358,178.29
2024-01-25,192.5399,399.6688,157.75,562.0,390.771,152.5957,61.5907,180.33
2024-01-26,190.8046,398.7408,159.12,570.42,391.7252,152.7447,61.0049,177.25
2024-01-29,190.1204,404.4565,161.26,575.79,398.563,153.7876,62.4383,177.83
2024-01-30,186.4614,403.341,159.0,562.85,397.6089,152.0098,62.7472,172.06
2024-01-31,182.8519,392.4724,155.2,564.11,387.7497,140.8362,61.5007,167.69
2024-02-01,185.2913,398.5928,159.28,567.51,392.3612,141.74,63.0001,170.48
2024-02-02,184.2897,405.9372,171.81,564.64,472.0798,142.5644,66.1317,177.66
2024-02-05,186.1044,400.4388,170.31,562.06,456.5952,143.9449,69.3024,174.23
2024-02-06,187.7108,400.2808,169.15,555.88,451.934,144.4217,68.1938,167.88
2024-02-07,187.8199,408.7308,170.53,559.3,466.7129,145.683,70.069,170.94
2024-02-08,186.739,408.7901,169.84,558.53,467.1204,146.2194,69.6112,169.35
2024-02-09,187.5035,415.1473,174.45,561.32,465.2419,149.199,72.1022,172.48
2024-02-12,185.8156,409.9253,172.34,557.85,466.0271,147.7191,72.2171,171.91
2024-02-13,183.7207,401.1001,168.64,554.52,457.3009,145.3752,72.0972,171.54
2024-02-14,182.837,404.9769,170.98,579.33,470.3803,146.1399,73.8684,178.7
2024-02-15,182.5491,402.0792,169.8,593.46,481.0644,142.9617,72.627,176.76
2024-02-16,181.0101,399.6068,169.51,583.95,470.42,140.7965,72.582,173.87
2024-02-20,180.2655,398.3508,167.08,575.13,468.8596,141.2335,69.4223,165.69
2024-02-21,181.0201,397.7475,168.59,573.35,465.656,142.8624,67.4432,164.29
2024-02-22,183.0555,407.1131,174.58,588.47,483.6642,144.3323,78.5044,181.86
2024-02-23,181.2186,405.8176,174.99,583.56,481.5748,144.3025,78.7833,176.52
2024-02-26,179.8683,403.0484,174.73,587.65,479.2964,137.8069,79.0582,176.01
2024-02-27,181.3279,402.9891,173.54,601.67,484.5795,139.1478,78.6674,178.0
2024-02-28,180.1265,403.2265,173.16,596.48,481.5649,136.4959,77.6298,176.54
2024-02-29,179.4613,409.0812,176.76,602.92,487.6439,138.8299,79.0782,192.53
2024-03-01,178.379,410.9207,178.22,619.34,499.7521,137.1415,82.2438,202.64
2024-03-04,173.8516,410.3471,177.58,615.83,495.663,133.2879,85.2006,205.36
2024-03-05,168.9071,398.2123,174.12,598.5,487.7334,132.8707,85.9313,205.13
2024-03-06,167.9142,397.6585,173.51,597.69,493.5736,131.659,88.6663,210.63
2024-03-07,167.795,404.6308,176.82,608.51,509.592,134.3208,92.6338,211.38
2024-03-08,169.5127,401.743,175.35,604.82,503.3836,135.3637,87.4947,207.39
2024-03-11,171.5183,400.0617,171.96,600.93,481.1371,137.9957,85.7414,198.39
2024-03-12,171.9949,410.7031,175.39,611.08,497.2151,138.671,91.878,202.76
2024-03-13,169.9099,410.5251,176.555,609.45,493.0563,139.8132,90.8534,194.79
2024-03-14,171.7665,420.5336,178.75,613.01,489.3353,143.359,87.9105,187.06
2024-03-15,171.3892,411.8306,174.42,605.88,481.6445,141.2037,87.8031,191.06
2024-03-18,172.4814,412.7206,174.48,618.39,494.4591,147.4708,88.4214,190.65
2024-03-19,174.8246,416.7656,175.9,620.74,493.7229,146.9146,89.364,181.42
2024-03-20,177.3961,420.5435,178.15,627.69,502.9558,148.6627,90.3376,179.73
2024-03-21,170.1481,424.6378,178.15,622.71,505.1845,147.729,91.4002,178.68
2024-03-22,171.0517,424.0148,178.87,628.01,506.9952,150.7385,94.2531,179.65
2024-03-25,169.6319,418.1996,179.71,627.46,500.4685,150.1227,94.9659,178.63
2024-03-26,168.5,417.0029,178.3,629.24,493.3747,150.6689,92.5258,177.87
2024-03-27,172.0743,416.7854,179.83,613.53,491.355,150.9073,90.2157,179.59
2024-03-28,170.2574,416.0832,180.38,607.33,483.117,151.2251,90.3216,180.49
2024-04-01,168.8177,419.8907,180.97,614.31,488.8577,155.4363,90.3286,183.34
2024-04-02,167.6362,416.7952,180.69,614.21,494.8472,154.8106,89.418,178.7
2024-04-03,168.4404,415.8162,182.41,630.08,504.1696,155.3072,88.9302,180.77
2024-04-04,167.6163,413.2745,180.0,617.14,508.3284,150.9073,85.8723,165.83
2024-04-05,168.3709,420.8303,185.07,636.18,524.6651,152.8937,87.9745,170.42
2024-04-08,167.249,419.9105,185.19,628.41,516.6162,155.0788,87.0999,169.9
2024-04-09,168.4603,421.5819,185.67,618.2,514.2781,157.0652,85.3215,170.78
2024-04-10,166.5837,418.5952,185.95,618.58,517.1932,156.5884,87.0059,167.14
2024-04-11,173.792,423.2137,189.05,628.78,520.5063,159.6971,90.5815,170.5
2024-04-12,175.2912,417.2502,186.13,622.83,509.3035,158.108,88.1525,163.28
2024-04-15,171.4587,409.0812,183.62,607.15,497.6926,155.2675,85.9683,160.32
2024-04-16,168.1723,410.0108,183.32,617.52,497.225,154.9397,87.3817,163.46
2024-04-17,166.8022,407.301,181.28,613.69,491.6634,155.8137,84.003,154.02
2024-04-18,165.849,399.8145,179.22,610.56,499.2547,156.3898,84.6388,155.08
2024-04-19,163.8236,394.7212,174.63,555.04,478.6298,154.6616,76.171,146.64
2024-04-22,164.6576,396.541,177.23,554.6,479.2865,156.8764,79.4878,148.64
2024-04-23,165.71,403.0781,179.54,577.75,493.5836,158.8331,82.3916,152.27
2024-04-24,167.8149,404.5517,176.59,555.12,490.9968,160.005,79.6467,151.74
2024-04-25,168.6787,394.6421,173.67,564.8,439.1412,156.8764,82.6006,153.76
2024-04-26,168.0929,401.8419,179.62,561.23,441.0415,172.5095,87.7016,157.4
2024-04-29,172.263,397.8167,180.96,559.49,430.4256,166.7588,87.7236,160.2
2024-04-30,169.1156,385.0391,175.0,550.64,427.988,163.521,86.3691,158.38
2024-05-01,168.0929,390.5873,179.0,551.71,436.9623,164.4447,83.0094,144.27
2024-05-02,171.7963,393.4553,184.72,565.15,439.4396,167.315,85.7844,146.16
2024-05-03,182.0725,402.1781,186.21,579.34,449.6675,167.8414,88.7552,150.6
2024-05-06,180.4144,408.9823,188.7,596.97,463.3179,168.6757,92.105,155.78
2024-05-07,181.0995,404.8286,188.76,606.0,465.8649,171.8043,90.5196,154.43
2024-05-08,181.4371,406.0154,188.0,609.47,470.2028,169.9967,90.3776,153.62
2024-05-09,183.254,407.7758,189.5,612.09,473.0085,170.4138,88.7132,152.39
2024-05-10,181.9914,410.1691,187.48,610.87,473.7845,169.1326,89.8438,151.92
2024-05-13,185.2027,409.1603,186.57,616.59,465.6361,169.7384,90.3646,150.56
2024-05-14,186.346,411.969,187.07,613.66,469.4566,170.7614,91.3213,153.16
2024-05-15,188.6228,419.1719,185.99,613.52,479.0974,172.6982,94.594,159.67
2024-05-16,188.7421,417.1012,183.63,610.52,470.8296,174.2376,94.3231,162.62
2024-05-17,188.7719,416.3284,184.7,621.1,469.5163,176.085,92.4438,164.47
2024-05-20,189.9352,421.411,183.54,640.82,466.4619,177.247,94.7439,166.33
2024-05-21,191.2376,425.0768,183.15,650.61,462.2732,178.3197,95.3497,164.66
2024-05-22,189.796,426.5431,183.13,640.47,465.4072,176.7902,94.9139,165.52
2024-05-23,185.7992,423.0557,181.05,635.67,463.4174,173.8702,103.7595,160.43
2024-05-24,188.8813,426.1865,180.75,646.75,475.7943,175.1315,106.4285,166.36
2024-05-28,188.8912,426.345,182.15,649.0,477.4857,176.81,113.8577,171.61
2024-05-29,189.1895,425.2056,182.02,654.62,471.9539,176.1943,114.7813,165.14
2024-05-30,190.1837,410.8396,179.32,647.66,464.6809,172.3804,110.458,166.75
2024-05-31,191.1382,411.2953,176.44,641.62,464.4621,172.7776,109.5913,166.9
2024-06-03,192.9079,409.7002,178.34,633.79,475.068,173.2345,114.9563,163.55
2024-06-04,193.226,412.2266,179.34,631.62,474.5705,173.9397,116.3927,159.99
2024-06-05,194.7372,420.0933,181.28,650.27,492.5489,175.8665,122.3934,166.17
2024-06-06,193.3553,420.5986,185.0,648.52,491.2555,177.1378,120.952,166.78
2024-06-07,195.7513,419.9348,184.3,641.47,490.4595,174.7541,120.842,167.87
2024-06-10,192.0031,423.9176,187.06,644.5,500.0506,175.6291,121.7437,160.34
2024-06-11,205.952,428.6832,187.23,648.55,504.8959,177.1803,120.865,158.96
2024-06-12,211.8378,436.9858,186.89,650.06,506.259,178.5425,125.1534,160.24
2024-06-13,213.001,437.501,183.83,653.26,501.543,175.7385,129.5618,159.9
2024-06-14,211.2611,438.4818,183.66,669.38,502.1007,177.3593,131.8309,159.63
2024-06-17,215.4169,444.2283,184.06,675.83,504.5606,177.7669,130.9313,158.4
2024-06-18,213.0507,442.217,182.81,685.67,497.4498,175.4501,135.5295,154.63
2024-06-20,208.4674,441.5829,186.1,679.03,499.6508,176.703,130.7313,161.78
2024-06-21,206.29,445.6252,189.08,686.12,492.759,179.2386,126.5229,161.23
2024-06-24,206.9363,443.5347,185.57,669.02,496.8722,179.7655,118.066,160.25
2024-06-25,207.8609,446.7844,186.34,672.41,508.5144,184.5284,126.0431,160.25
2024-06-26,212.0167,447.9832,193.61,677.69,511.0241,184.3196,126.353,157.54
2024-06-27,212.8618,448.6669,197.85,684.34,517.4378,185.8012,123.9439,159.47
2024-06-28,209.4019,442.8214,193.25,674.88,502.1605,182.3806,123.494,162.21
2024-07-01,215.4965,452.511,197.2,673.61,502.6186,183.4446,124.2537,157.69
2024-07-02,218.9961,455.0375,200.0,679.58,507.4189,185.5526,122.6243,164.31
2024-07-03,220.2687,456.5137,197.59,682.51,507.877,186.3281,128.2323,163.9
2024-07-05,225.031,463.241,200.0,690.65,537.7047,190.8723,125.7832,171.9
2024-07-08,226.5025,461.9332,199.29,685.74,527.158,189.4006,128.1523,178.69
2024-07-09,227.3575,455.2951,199.34,685.74,527.8352,189.3609,131.3311,177.1
2024-07-10,231.6326,461.9431,199.79,677.65,532.506,191.5683,134.8598,183.96
2024-07-11,226.2539,450.4998,195.05,652.75,510.6058,186.2387,127.3526,181.94
2024-07-12,229.2067,449.3604,194.49,647.6,496.8323,185.7216,129.1919,181.61
2024-07-15,233.0444,449.7666,192.72,656.45,494.1334,187.1236,128.3922,179.83
2024-07-16,233.462,445.3676,193.02,656.32,487.7894,184.4489,126.313,177.55
2024-07-17,227.5563,439.4231,187.93,647.46,460.103,181.5852,117.9461,159.43
2024-07-18,222.8835,436.3022,183.75,643.04,473.9064,178.2044,121.0449,155.77
2024-07-19,223.0128,433.0723,183.13,633.34,474.8425,178.3735,117.8861,151.58
2024-07-22,222.6648,438.8484,182.55,647.5,485.4092,182.311,123.494,155.87
2024-07-23,223.7087,440.7408,186.41,642.76,486.6939,182.5596,122.5444,154.0
2024-07-24,217.2761,424.9381,180.83,635.99,459.3859,173.3819,114.2075,144.63
2024-07-25,216.2322,414.5351,179.85,634.09,451.558,168.2014,112.2382,138.32
2024-07-26,216.6995,421.3416,182.5,631.37,463.7978,167.7242,113.0179,139.99
2024-07-29,216.9779,422.7882,183.2,626.96,463.8078,170.1603,111.5485,139.75
2024-07-30,217.5346,419.0133,181.71,622.58,461.2981,170.8861,103.6914,138.44
2024-07-31,220.7957,414.4856,186.98,628.35,472.8905,172.1688,116.9764,144.48
2024-08-01,217.0972,413.257,184.07,624.85,495.707,171.4728,109.1694,132.54
2024-08-02,218.5885,404.7166,167.9,613.64,486.1462,167.4458,107.2301,132.5
2024-08-05,208.0597,391.4999,161.02,598.55,473.7869,159.7297,100.4126,134.82
2024-08-06,206.0315,395.9187,161.93,609.57,492.0719,159.6303,104.2112,130.18
2024-08-07,208.6066,394.7496,162.77,611.48,486.923,159.8391,98.8732,128.67
2024-08-08,212.0764,398.9702,165.8,630.35,507.5484,162.9116,104.9309,136.32
2024-08-09,214.9894,402.2695,166.94,633.94,515.6551,164.4528,104.711,134.27
2024-08-12,216.5223,403.0522,166.8,633.14,513.8426,163.021,108.9794,136.77
2024-08-13,220.245,410.1857,170.23,648.02,526.3811,164.9898,116.0968,141.13
2024-08-14,220.6929,413.0093,170.1,661.68,524.6084,161.1119,118.0361,140.75
2024-08-15,223.679,417.8927,177.59,663.22,535.1352,162.2454,122.8143,147.36
2024-08-16,225.0028,415.3517,177.06,674.07,525.2657,163.8065,124.5336,148.56
2024-08-19,224.8436,418.3889,178.22,688.53,527.1181,167.4458,129.9516,155.28
2024-08-20,225.4607,421.6346,178.88,698.54,524.5785,168.0026,127.2026,156.4
2024-08-21,225.3512,420.9795,180.11,697.12,532.9741,166.6801,128.4522,157.81
2024-08-22,223.4899,412.4535,176.13,688.96,529.7573,164.5522,123.6939,151.7
2024-08-23,225.7892,413.6843,177.04,686.73,525.8434,166.4813,129.3219,154.98
2024-08-26,226.1276,410.4088,175.5,688.44,518.9915,166.9784,126.4129,149.99
2024-08-27,226.9737,410.7562,173.12,695.72,516.9797,165.4372,128.2522,150.5
2024-08-28,225.4408,407.5404,170.8,683.84,514.6692,163.5679,125.5633,146.36
2024-08-29,228.7255,410.0416,172.12,692.48,516.1033,162.4741,117.5462,145.49
2024-08-30,227.9392,414.0316,178.5,701.35,519.1807,164.1744,119.3256,148.56
2024-09-03,221.738,406.389,176.25,675.32,509.6697,157.7112,107.9598,136.94
2024-09-04,219.8269,405.853,173.33,679.68,510.6457,156.9158,106.1705,140.87
2024-09-05,221.3498,405.3469,177.89,683.62,514.7489,157.7013,107.1701,139.44
2024-09-06,219.7971,398.7067,171.39,665.77,498.2266,151.268,102.7917,134.35
